date,code,name,change_percent,amount,activity,rank,turnover_rate,net_inflow,source
2025-08-28,new_dlhy,电力行业,-0.5941,26398945400.0,73.4694,45,,,sina_membership+tencent_equal_weight
2025-08-28,new_dqhy,电器行业,0.7902,40465036100.0,79.5918,14,,,sina_membership+tencent_equal_weight
2025-08-28,new_dzqj,电子器件,2.1677,151821807700.0,97.9592,3,,,sina_membership+tencent_equal_weight
2025-08-28,new_dzxx,电子信息,1.6656,167091455600.0,100.0,7,,,sina_membership+tencent_equal_weight
2025-08-28,new_fdc,房地产,0.3194,29157325100.0,77.551,21,,,sina_membership+tencent_equal_weight
2025-08-28,new_fdsb,发电设备,0.447,46814542700.0,87.7551,19,,,sina_membership+tencent_equal_weight
2025-08-28,new_fjzz,飞机制造,2.0627,15651287300.0,53.0612,4,,,sina_membership+tencent_equal_weight
2025-08-28,new_fzhy,纺织行业,-0.2416,9211267000.0,32.6531,40,,,sina_membership+tencent_equal_weight
2025-08-28,new_fzjx,纺织机械,-1.1739,2102710500.0,4.0816,48,,,sina_membership+tencent_equal_weight
2025-08-28,new_fzxl,服装鞋类,-0.227,12803501600.0,51.0204,39,,,sina_membership+tencent_equal_weight
2025-08-28,new_glql,公路桥梁,-0.3248,2108172300.0,6.1224,41,,,sina_membership+tencent_equal_weight
2025-08-28,new_gsgq,供水供气,0.0054,2535681900.0,10.2041,36,,,sina_membership+tencent_equal_weight
2025-08-28,new_gthy,钢铁行业,0.0316,22846466200.0,63.2653,35,,,sina_membership+tencent_equal_weight
2025-08-28,new_hbhy,环保行业,-0.3289,7710378300.0,30.6122,42,,,sina_membership+tencent_equal_weight
2025-08-28,new_hghy,化工行业,0.8845,43586268400.0,85.7143,12,,,sina_membership+tencent_equal_weight
2025-08-28,new_hqhy,化纤行业,0.2791,9866175400.0,36.7347,24,,,sina_membership+tencent_equal_weight
2025-08-28,new_jdhy,家电行业,0.6682,24773657200.0,67.3469,15,,,sina_membership+tencent_equal_weight
2025-08-28,new_jdly,酒店旅游,0.2821,11735177600.0,46.9388,23,,,sina_membership+tencent_equal_weight
2025-08-28,new_jjhy,家具行业,-0.0202,2689021000.0,12.2449,37,,,sina_membership+tencent_equal_weight
2025-08-28,new_jrhy,金融行业,1.0667,61261398400.0,89.7959,10,,,sina_membership+tencent_equal_weight
2025-08-28,new_jtys,交通运输,0.4137,25577571400.0,69.3878,20,,,sina_membership+tencent_equal_weight
2025-08-28,new_jxhy,机械行业,0.1135,61394400900.0,91.8367,29,,,sina_membership+tencent_equal_weight
2025-08-28,new_jzjc,建筑建材,0.0647,25834319200.0,71.4286,32,,,sina_membership+tencent_equal_weight
2025-08-28,new_kfq,开发区,2.1944,5123239700.0,18.3673,2,,,sina_membership+tencent_equal_weight
2025-08-28,new_ljhy,酿酒行业,-0.6729,23290686500.0,65.3061,46,,,sina_membership+tencent_equal_weight
2025-08-28,new_mtc,摩托车,2.01,4115530200.0,14.2857,5,,,sina_membership+tencent_equal_weight
2025-08-28,new_mthy,煤炭行业,0.0341,17382196900.0,55.102,34,,,sina_membership+tencent_equal_weight
2025-08-28,new_nlmy,农林牧渔,-0.714,22468977800.0,61.2245,47,,,sina_membership+tencent_equal_weight
2025-08-28,new_nyhf,农药化肥,0.0988,11677276700.0,44.898,30,,,sina_membership+tencent_equal_weight
2025-08-28,new_qczz,汽车制造,0.035,78296849600.0,93.8776,33,,,sina_membership+tencent_equal_weight
2025-08-28,new_qtxy,其它行业,0.64,9408884300.0,34.6939,17,,,sina_membership+tencent_equal_weight
2025-08-28,new_slzp,塑料制品,0.3118,11959874600.0,48.9796,22,,,sina_membership+tencent_equal_weight
2025-08-28,new_snhy,水泥行业,-0.1925,5938340900.0,20.4082,38,,,sina_membership+tencent_equal_weight
2025-08-28,new_sphy,食品行业,0.1861,17412533700.0,57.1429,27,,,sina_membership+tencent_equal_weight
2025-08-28,new_stock,次新股,-1.4046,445473700.0,2.0408,49,,,sina_membership+tencent_equal_weight
2025-08-28,new_swzz,生物制药,-0.4155,40846995600.0,83.6735,43,,,sina_membership+tencent_equal_weight
2025-08-28,new_sybh,商业百货,0.2629,28697850000.0,75.5102,25,,,sina_membership+tencent_equal_weight
2025-08-28,new_syhy,石油行业,0.0838,6507802200.0,24.4898,31,,,sina_membership+tencent_equal_weight
2025-08-28,new_tchy,陶瓷行业,1.9103,2303561900.0,8.1633,6,,,sina_membership+tencent_equal_weight
2025-08-28,new_wzwm,物资外贸,0.7937,6891824200.0,28.5714,13,,,sina_membership+tencent_equal_weight
2025-08-28,new_ylqx,医疗器械,-0.5347,10880903100.0,42.8571,44,,,sina_membership+tencent_equal_weight
2025-08-28,new_yqyb,仪器仪表,1.0222,40559541600.0,81.6327,11,,,sina_membership+tencent_equal_weight
2025-08-28,new_ysbz,印刷包装,0.544,10625533000.0,38.7755,18,,,sina_membership+tencent_equal_weight
2025-08-28,new_ysjs,有色金属,1.2908,92800343400.0,95.9184,9,,,sina_membership+tencent_equal_weight
2025-08-28,new_zhhy,综合行业,0.1932,4912653000.0,16.3265,26,,,sina_membership+tencent_equal_weight
2025-08-28,new_zzhy,造纸行业,0.6401,6312932400.0,22.449,16,,,sina_membership+tencent_equal_weight
2025-08-29,new_blhy,玻璃行业,-0.2146,9839755000.0,38.7755,16,,,sina_membership+tencent_equal_weight
2025-08-29,new_cbzz,船舶制造,0.2203,7191573300.0,32.6531,10,,,sina_membership+tencent_equal_weight
2025-08-29,new_cmyl,传媒娱乐,-0.6991,15120511000.0,55.102,39,,,sina_membership+tencent_equal_weight
2025-08-29,new_dlhy,电力行业,-0.5505,24732254900.0,65.3061,31,,,sina_membership+tencent_equal_weight
2025-08-29,new_dqhy,电器行业,-0.571,34781236900.0,79.5918,34,,,sina_membership+tencent_equal_weight
2025-08-29,new_dzqj,电子器件,-0.3032,142060138900.0,100.0,19,,,sina_membership+tencent_equal_weight
2025-08-29,new_dzxx,电子信息,-0.882,138889364800.0,97.9592,41,,,sina_membership+tencent_equal_weight
2025-08-29,new_fdc,房地产,-0.4537,30312095800.0,71.4286,27,,,sina_membership+tencent_equal_weight
2025-08-29,new_fdsb,发电设备,-1.046,38743204400.0,85.7143,42,,,sina_membership+tencent_equal_weight
2025-08-29,new_fjzz,飞机制造,1.4975,17854883300.0,57.1429,3,,,sina_membership+tencent_equal_weight
2025-08-29,new_fzhy,纺织行业,-1.1368,7064247400.0,30.6122,43,,,sina_membership+tencent_equal_weight
2025-08-29,new_fzjx,纺织机械,-0.4913,1826280200.0,4.0816,29,,,sina_membership+tencent_equal_weight
2025-08-29,new_fzxl,服装鞋类,-0.4569,10759204400.0,44.898,28,,,sina_membership+tencent_equal_weight
2025-08-29,new_glql,公路桥梁,-0.4331,2293049100.0,8.1633,25,,,sina_membership+tencent_equal_weight
2025-08-29,new_gsgq,供水供气,-0.0979,2200637100.0,6.1224,15,,,sina_membership+tencent_equal_weight
2025-08-29,new_gthy,钢铁行业,0.3247,22022352400.0,63.2653,7,,,sina_membership+tencent_equal_weight
2025-08-29,new_hbhy,环保行业,-0.6537,5298056100.0,24.4898,37,,,sina_membership+tencent_equal_weight
2025-08-29,new_hghy,化工行业,0.2035,40150794500.0,87.7551,11,,,sina_membership+tencent_equal_weight
2025-08-29,new_hqhy,化纤行业,-0.5508,10940894700.0,46.9388,32,,,sina_membership+tencent_equal_weight
2025-08-29,new_jdhy,家电行业,-1.3088,31527242600.0,75.5102,44,,,sina_membership+tencent_equal_weight
2025-08-29,new_jdly,酒店旅游,0.9369,12423850900.0,51.0204,4,,,sina_membership+tencent_equal_weight
2025-08-29,new_jjhy,家具行业,-1.4693,2299504600.0,10.2041,45,,,sina_membership+tencent_equal_weight
2025-08-29,new_jrhy,金融行业,-0.6821,82972818200.0,91.8367,38,,,sina_membership+tencent_equal_weight
2025-08-29,new_jtys,交通运输,0.2854,31576090400.0,77.551,8,,,sina_membership+tencent_equal_weight
2025-08-29,new_jxhy,机械行业,-0.3698,55540958500.0,89.7959,23,,,sina_membership+tencent_equal_weight
2025-08-29,new_jzjc,建筑建材,-0.5336,27841688300.0,69.3878,30,,,sina_membership+tencent_equal_weight
2025-08-29,new_kfq,开发区,-1.8049,9885449900.0,40.8163,47,,,sina_membership+tencent_equal_weight
2025-08-29,new_ljhy,酿酒行业,1.7584,31083764100.0,73.4694,2,,,sina_membership+tencent_equal_weight
2025-08-29,new_mtc,摩托车,-0.5519,3271911200.0,14.2857,33,,,sina_membership+tencent_equal_weight
2025-08-29,new_mthy,煤炭行业,-0.2805,13524914300.0,53.0612,18,,,sina_membership+tencent_equal_weight
2025-08-29,new_nlmy,农林牧渔,-0.3134,18776849500.0,59.1837,20,,,sina_membership+tencent_equal_weight
2025-08-29,new_nyhf,农药化肥,0.571,11964651500.0,48.9796,5,,,sina_membership+tencent_equal_weight
2025-08-29,new_qczz,汽车制造,0.1809,84703787500.0,93.8776,12,,,sina_membership+tencent_equal_weight
2025-08-29,new_qtxy,其它行业,-0.3388,6465412600.0,26.5306,21,,,sina_membership+tencent_equal_weight
2025-08-29,new_slzp,塑料制品,-0.587,9890386400.0,42.8571,35,,,sina_membership+tencent_equal_weight
2025-08-29,new_snhy,水泥行业,-0.2531,5192375700.0,20.4082,17,,,sina_membership+tencent_equal_weight
2025-08-29,new_sphy,食品行业,0.4749,19966558000.0,61.2245,6,,,sina_membership+tencent_equal_weight
2025-08-29,new_stock,次新股,-1.9964,740362700.0,2.0408,49,,,sina_membership+tencent_equal_weight
2025-08-29,new_swzz,生物制药,-0.0134,36701067700.0,83.6735,14,,,sina_membership+tencent_equal_weight
2025-08-29,new_sybh,商业百货,0.2336,27043195100.0,67.3469,9,,,sina_membership+tencent_equal_weight
2025-08-29,new_syhy,石油行业,-0.8423,6791080100.0,28.5714,40,,,sina_membership+tencent_equal_weight
2025-08-29,new_tchy,陶瓷行业,-1.6582,2508278200.0,12.2449,46,,,sina_membership+tencent_equal_weight
2025-08-29,new_wzwm,物资外贸,-0.6305,5244582300.0,22.449,36,,,sina_membership+tencent_equal_weight
2025-08-29,new_ylqx,医疗器械,-0.3416,9573322200.0,36.7347,22,,,sina_membership+tencent_equal_weight
2025-08-29,new_yqyb,仪器仪表,-0.4517,36083540300.0,81.6327,26,,,sina_membership+tencent_equal_weight
2025-08-29,new_ysbz,印刷包装,-1.8363,8391265900.0,34.6939,48,,,sina_membership+tencent_equal_weight
2025-08-29,new_ysjs,有色金属,1.8373,98048115800.0,95.9184,1,,,sina_membership+tencent_equal_weight
2025-08-29,new_zhhy,综合行业,0.1786,4770707700.0,16.3265,13,,,sina_membership+tencent_equal_weight
2025-08-29,new_zzhy,造纸行业,-0.407,4904482600.0,18.3673,24,,,sina_membership+tencent_equal_weight
2025-09-01,new_blhy,玻璃行业,-0.0051,12424110700.0,46.9388,43,,,sina_membership+tencent_equal_weight
2025-09-01,new_cbzz,船舶制造,0.9661,8807907100.0,38.7755,16,,,sina_membership+tencent_equal_weight
2025-09-01,new_cmyl,传媒娱乐,1.0374,15544724500.0,57.1429,14,,,sina_membership+tencent_equal_weight
2025-09-01,new_dlhy,电力行业,0.8118,23741947300.0,65.3061,23,,,sina_membership+tencent_equal_weight
2025-09-01,new_dqhy,电器行业,0.3265,31641825700.0,79.5918,38,,,sina_membership+tencent_equal_weight
2025-09-01,new_dzqj,电子器件,1.3208,139025037300.0,97.9592,9,,,sina_membership+tencent_equal_weight
2025-09-01,new_dzxx,电子信息,0.823,149962214000.0,100.0,22,,,sina_membership+tencent_equal_weight
2025-09-01,new_fdc,房地产,0.7837,27738771000.0,73.4694,24,,,sina_membership+tencent_equal_weight
2025-09-01,new_fdsb,发电设备,0.8259,41309613400.0,83.6735,21,,,sina_membership+tencent_equal_weight
2025-09-01,new_fjzz,飞机制造,-1.4259,15271225700.0,55.102,49,,,sina_membership+tencent_equal_weight
2025-09-01,new_fzhy,纺织行业,1.006,6896010500.0,32.6531,15,,,sina_membership+tencent_equal_weight
2025-09-01,new_fzjx,纺织机械,0.5001,1293845600.0,4.0816,31,,,sina_membership+tencent_equal_weight
2025-09-01,new_fzxl,服装鞋类,1.074,13006045500.0,48.9796,12,,,sina_membership+tencent_equal_weight
2025-09-01,new_glql,公路桥梁,0.1775,2173217200.0,6.1224,41,,,sina_membership+tencent_equal_weight
2025-09-01,new_gsgq,供水供气,0.0677,2387032900.0,10.2041,42,,,sina_membership+tencent_equal_weight
2025-09-01,new_gthy,钢铁行业,0.3452,19544954400.0,63.2653,37,,,sina_membership+tencent_equal_weight
2025-09-01,new_hbhy,环保行业,1.8104,5865995700.0,22.449,2,,,sina_membership+tencent_equal_weight
2025-09-01,new_hghy,化工行业,0.9397,41316247600.0,85.7143,18,,,sina_membership+tencent_equal_weight
2025-09-01,new_hqhy,化纤行业,0.5628,8804432300.0,36.7347,29,,,sina_membership+tencent_equal_weight
2025-09-01,new_jdhy,家电行业,-0.4275,26672268200.0,71.4286,47,,,sina_membership+tencent_equal_weight
2025-09-01,new_jdly,酒店旅游,1.379,12272823900.0,44.898,7,,,sina_membership+tencent_equal_weight
2025-09-01,new_jjhy,家具行业,0.4074,2304966300.0,8.1633,34,,,sina_membership+tencent_equal_weight
2025-09-01,new_jrhy,金融行业,-1.0086,73168067100.0,91.8367,48,,,sina_membership+tencent_equal_weight
2025-09-01,new_jtys,交通运输,0.4279,28243675300.0,75.5102,33,,,sina_membership+tencent_equal_weight
2025-09-01,new_jxhy,机械行业,0.4692,55287590800.0,89.7959,32,,,sina_membership+tencent_equal_weight
2025-09-01,new_jzjc,建筑建材,0.9195,25753630400.0,69.3878,19,,,sina_membership+tencent_equal_weight
2025-09-01,new_kfq,开发区,-0.2535,6414215200.0,26.5306,44,,,sina_membership+tencent_equal_weight
2025-09-01,new_ljhy,酿酒行业,0.5946,25535388200.0,67.3469,28,,,sina_membership+tencent_equal_weight
2025-09-01,new_mtc,摩托车,0.3655,3226291600.0,14.2857,35,,,sina_membership+tencent_equal_weight
2025-09-01,new_mthy,煤炭行业,1.372,14551093600.0,53.0612,8,,,sina_membership+tencent_equal_weight
2025-09-01,new_nlmy,农林牧渔,0.7639,19518933600.0,61.2245,26,,,sina_membership+tencent_equal_weight
2025-09-01,new_nyhf,农药化肥,1.0511,13157924600.0,51.0204,13,,,sina_membership+tencent_equal_weight
2025-09-01,new_qczz,汽车制造,-0.4163,76099675800.0,93.8776,46,,,sina_membership+tencent_equal_weight
2025-09-01,new_qtxy,其它行业,0.645,6602731100.0,30.6122,27,,,sina_membership+tencent_equal_weight
2025-09-01,new_slzp,塑料制品,0.5255,9867731600.0,40.8163,30,,,sina_membership+tencent_equal_weight
2025-09-01,new_snhy,水泥行业,0.3652,5630344100.0,16.3265,36,,,sina_membership+tencent_equal_weight
2025-09-01,new_sphy,食品行业,0.2457,19357758500.0,59.1837,40,,,sina_membership+tencent_equal_weight
2025-09-01,new_stock,次新股,-0.266,576984700.0,2.0408,45,,,sina_membership+tencent_equal_weight
2025-09-01,new_swzz,生物制药,1.5137,43873257900.0,87.7551,5,,,sina_membership+tencent_equal_weight
2025-09-01,new_sybh,商业百货,0.955,29392280700.0,77.551,17,,,sina_membership+tencent_equal_weight
2025-09-01,new_syhy,石油行业,1.5864,6401344700.0,24.4898,4,,,sina_membership+tencent_equal_weight
2025-09-01,new_tchy,陶瓷行业,1.3994,2766896800.0,12.2449,6,,,sina_membership+tencent_equal_weight
2025-09-01,new_wzwm,物资外贸,0.2916,5633617700.0,18.3673,39,,,sina_membership+tencent_equal_weight
2025-09-01,new_ylqx,医疗器械,1.222,10024394700.0,42.8571,11,,,sina_membership+tencent_equal_weight
2025-09-01,new_yqyb,仪器仪表,1.6594,34552994000.0,81.6327,3,,,sina_membership+tencent_equal_weight
2025-09-01,new_ysbz,印刷包装,1.3029,7810142000.0,34.6939,10,,,sina_membership+tencent_equal_weight
2025-09-01,new_ysjs,有色金属,2.6202,110553282400.0,95.9184,1,,,sina_membership+tencent_equal_weight
2025-09-01,new_zhhy,综合行业,0.9035,6462379300.0,28.5714,20,,,sina_membership+tencent_equal_weight
2025-09-01,new_zzhy,造纸行业,0.7647,5759653400.0,20.4082,25,,,sina_membership+tencent_equal_weight
2025-09-02,new_blhy,玻璃行业,-1.9582,10682033400.0,42.8571,42,,,sina_membership+tencent_equal_weight
2025-09-02,new_cbzz,船舶制造,-1.6885,6469279100.0,28.5714,37,,,sina_membership+tencent_equal_weight
2025-09-02,new_cmyl,传媒娱乐,-2.5311,18562291200.0,61.2245,46,,,sina_membership+tencent_equal_weight
2025-09-02,new_dlhy,电力行业,0.2998,24525684800.0,65.3061,2,,,sina_membership+tencent_equal_weight
2025-09-02,new_dqhy,电器行业,-1.9457,39486475600.0,79.5918,41,,,sina_membership+tencent_equal_weight
2025-09-02,new_dzqj,电子器件,-3.2479,145587073500.0,100.0,48,,,sina_membership+tencent_equal_weight
2025-09-02,new_dzxx,电子信息,-3.6363,140643356900.0,97.9592,49,,,sina_membership+tencent_equal_weight
2025-09-02,new_fdc,房地产,-0.4795,30509533500.0,75.5102,14,,,sina_membership+tencent_equal_weight
2025-09-02,new_fdsb,发电设备,-2.1297,50812576400.0,87.7551,44,,,sina_membership+tencent_equal_weight
2025-09-02,new_fjzz,飞机制造,-2.2632,11596275900.0,44.898,45,,,sina_membership+tencent_equal_weight
2025-09-02,new_fzhy,纺织行业,-0.5331,7093263200.0,32.6531,16,,,sina_membership+tencent_equal_weight
2025-09-02,new_fzjx,纺织机械,1.6285,2133343200.0,8.1633,1,,,sina_membership+tencent_equal_weight
2025-09-02,new_fzxl,服装鞋类,-0.21,12260763100.0,46.9388,8,,,sina_membership+tencent_equal_weight
2025-09-02,new_glql,公路桥梁,-0.1613,1887656800.0,4.0816,6,,,sina_membership+tencent_equal_weight
2025-09-02,new_gsgq,供水供气,-0.1495,2295534200.0,10.2041,5,,,sina_membership+tencent_equal_weight
2025-09-02,new_gthy,钢铁行业,-0.7938,17468347500.0,59.1837,25,,,sina_membership+tencent_equal_weight
2025-09-02,new_hbhy,环保行业,-0.7968,6404512200.0,24.4898,26,,,sina_membership+tencent_equal_weight
2025-09-02,new_hghy,化工行业,-1.0222,40068429100.0,81.6327,30,,,sina_membership+tencent_equal_weight
2025-09-02,new_hqhy,化纤行业,-2.0384,9609314700.0,40.8163,43,,,sina_membership+tencent_equal_weight
2025-09-02,new_jdhy,家电行业,-0.5796,24711093600.0,69.3878,20,,,sina_membership+tencent_equal_weight
2025-09-02,new_jdly,酒店旅游,-0.1811,12653439500.0,51.0204,7,,,sina_membership+tencent_equal_weight
2025-09-02,new_jjhy,家具行业,-0.5134,1989503000.0,6.1224,15,,,sina_membership+tencent_equal_weight
2025-09-02,new_jrhy,金融行业,0.1171,74502973300.0,91.8367,3,,,sina_membership+tencent_equal_weight
2025-09-02,new_jtys,交通运输,-0.684,26256099000.0,71.4286,21,,,sina_membership+tencent_equal_weight
2025-09-02,new_jxhy,机械行业,-0.245,70445577000.0,89.7959,9,,,sina_membership+tencent_equal_weight
2025-09-02,new_jzjc,建筑建材,-0.7015,24705021500.0,67.3469,22,,,sina_membership+tencent_equal_weight
2025-09-02,new_kfq,开发区,-1.3769,6053277700.0,22.449,34,,,sina_membership+tencent_equal_weight
2025-09-02,new_ljhy,酿酒行业,-0.9435,26834598100.0,73.4694,28,,,sina_membership+tencent_equal_weight
2025-09-02,new_mtc,摩托车,-1.5422,3074934700.0,14.2857,36,,,sina_membership+tencent_equal_weight
2025-09-02,new_mthy,煤炭行业,-0.4255,13356724600.0,55.102,11,,,sina_membership+tencent_equal_weight
2025-09-02,new_nlmy,农林牧渔,-0.2693,21481328500.0,63.2653,10,,,sina_membership+tencent_equal_weight
2025-09-02,new_nyhf,农药化肥,-1.787,12344312600.0,48.9796,38,,,sina_membership+tencent_equal_weight
2025-09-02,new_qczz,汽车制造,-0.0396,75897550500.0,93.8776,4,,,sina_membership+tencent_equal_weight
2025-09-02,new_qtxy,其它行业,-1.3571,6466203900.0,26.5306,33,,,sina_membership+tencent_equal_weight
2025-09-02,new_slzp,塑料制品,-0.7418,12852624500.0,53.0612,23,,,sina_membership+tencent_equal_weight
2025-09-02,new_snhy,水泥行业,-1.1168,5423759900.0,20.4082,32,,,sina_membership+tencent_equal_weight
2025-09-02,new_sphy,食品行业,-0.8706,16576136600.0,57.1429,27,,,sina_membership+tencent_equal_weight
2025-09-02,new_stock,次新股,-0.4614,442074400.0,2.0408,13,,,sina_membership+tencent_equal_weight
2025-09-02,new_swzz,生物制药,-1.0203,44142347600.0,83.6735,29,,,sina_membership+tencent_equal_weight
2025-09-02,new_sybh,商业百货,-0.5539,32213518300.0,77.551,19,,,sina_membership+tencent_equal_weight
2025-09-02,new_syhy,石油行业,-0.4523,9271910200.0,38.7755,12,,,sina_membership+tencent_equal_weight
2025-09-02,new_tchy,陶瓷行业,-3.1483,2358172900.0,12.2449,47,,,sina_membership+tencent_equal_weight
2025-09-02,new_wzwm,物资外贸,-0.7836,4992010100.0,18.3673,24,,,sina_membership+tencent_equal_weight
2025-09-02,new_ylqx,医疗器械,-1.8185,8526145400.0,36.7347,39,,,sina_membership+tencent_equal_weight
2025-09-02,new_yqyb,仪器仪表,-1.8304,47404874400.0,85.7143,40,,,sina_membership+tencent_equal_weight
2025-09-02,new_ysbz,印刷包装,-1.4951,8024215200.0,34.6939,35,,,sina_membership+tencent_equal_weight
